"sid","cid","vid","county_name","vote_type","county_fips"
1,24,4,"HARDEE","provisional","12049"
1,25,1,"HENDRY","absentee","12051"
1,25,2,"HENDRY","early","12051"
1,25,3,"HENDRY","electionday","12051"
1,25,4,"HENDRY","provisional","12051"
1,27,1,"HIGHLANDS","absentee","12055"
1,27,2,"HIGHLANDS","early","12055"
1,27,3,"HIGHLANDS","electionday","12055"
1,27,4,"HIGHLANDS","provisional","12055"
1,28,1,"HILLSBOROUGH","absentee","12057"
1,28,2,"HILLSBOROUGH","early","12057"
1,28,3,"HILLSBOROUGH","electionday","12057"
1,28,4,"HILLSBOROUGH","provisional","12057"
1,29,1,"HOLMES","absentee","12059"
1,29,2,"HOLMES","early","12059"
1,29,3,"HOLMES","electionday","12059"
1,29,4,"HOLMES","provisional","12059"
1,30,1,"INDIAN RIVER","absentee","12061"
1,30,2,"INDIAN RIVER","early","12061"
1,30,3,"INDIAN RIVER","electionday","12061"
1,31,1,"JACKSON","absentee","12063"
1,31,2,"JACKSON","early","12063"
1,31,3,"JACKSON","electionday","12063"
1,31,4,"JACKSON","provisional","12063"
1,33,1,"LAFAYETTE","absentee","12067"
1,33,2,"LAFAYETTE","early","12067"
1,33,3,"LAFAYETTE","electionday","12067"
1,33,4,"LAFAYETTE","provisional","12067"
1,34,1,"LAKE","absentee","12069"
1,34,2,"LAKE","early","12069"
1,34,3,"LAKE","electionday","12069"
1,34,4,"LAKE","provisional","12069"
1,35,1,"LEE","absentee","12071"
1,35,2,"LEE","early","12071"
1,35,3,"LEE","electionday","12071"
1,35,4,"LEE","provisional","12071"
1,36,1,"LEON","absentee","12073"
1,36,2,"LEON","early","12073"
1,36,3,"LEON","electionday","12073"
1,37,1,"LEVY","absentee","12075"
1,37,2,"LEVY","early","12075"
1,37,3,"LEVY","electionday","12075"
1,37,4,"LEVY","provisional","12075"
1,38,1,"LIBERTY","absentee","12077"
1,38,2,"LIBERTY","early","12077"
1,38,3,"LIBERTY","electionday","12077"
1,38,4,"LIBERTY","provisional","12077"
1,39,1,"MADISON","absentee","12079"
1,39,2,"MADISON","early","12079"
1,39,3,"MADISON","electionday","12079"
1,39,4,"MADISON","provisional","12079"
1,40,1,"MANATEE","absentee","12081"
1,40,2,"MANATEE","early","12081"
1,40,3,"MANATEE","electionday","12081"
1,41,1,"MARION","absentee","12083"
1,41,2,"MARION","early","12083"
1,41,3,"MARION","electionday","12083"
1,42,1,"MARTIN","absentee","12085"
1,42,2,"MARTIN","early","12085"
1,42,3,"MARTIN","electionday","12085"
1,43,1,"MIAMI-DADE","absentee","12086"
1,43,2,"MIAMI-DADE","early","12086"
1,43,3,"MIAMI-DADE","electionday","12086"
1,43,4,"MIAMI-DADE","provisional","12086"
1,44,1,"MONROE","absentee","12087"
1,44,2,"MONROE","early","12087"
1,44,3,"MONROE","electionday","12087"
1,44,4,"MONROE","provisional","12087"
1,45,1,"NASSAU","absentee","12089"
1,45,2,"NASSAU","early","12089"
1,45,3,"NASSAU","electionday","12089"
1,46,1,"OKALOOSA","absentee","12091"
1,46,2,"OKALOOSA","early","12091"
1,46,3,"OKALOOSA","electionday","12091"
1,46,4,"OKALOOSA","provisional","12091"
1,49,1,"OSCEOLA","absentee","12097"
1,49,2,"OSCEOLA","early","12097"
1,49,3,"OSCEOLA","electionday","12097"
1,49,4,"OSCEOLA","provisional","12097"
1,50,1,"PALM BEACH","absentee","12099"
1,50,2,"PALM BEACH","early","12099"
1,50,3,"PALM BEACH","electionday","12099"
1,50,4,"PALM BEACH","provisional","12099"
1,51,1,"PASCO","absentee","12101"
1,51,2,"PASCO","early","12101"
1,51,3,"PASCO","electionday","12101"
1,52,1,"PINELLAS","absentee","12103"
1,52,2,"PINELLAS","early","12103"
1,52,3,"PINELLAS","electionday","12103"
1,52,4,"PINELLAS","provisional","12103"
1,53,1,"POLK","absentee","12105"
1,53,2,"POLK","early","12105"
1,53,3,"POLK","electionday","12105"
1,54,1,"PUTNAM","absentee","12107"
1,54,2,"PUTNAM","early","12107"
1,54,3,"PUTNAM","electionday","12107"
1,54,4,"PUTNAM","provisional","12107"
1,55,1,"SANTA ROSA","absentee","12109"
1,55,2,"SANTA ROSA","early","12109"
1,55,3,"SANTA ROSA","electionday","12109"
1,55,4,"SANTA ROSA","provisional","12109"
1,56,1,"SARASOTA","absentee","12111"
1,56,2,"SARASOTA","early","12111"
1,56,3,"SARASOTA","electionday","12111"
1,58,1,"ST. JOHNS","absentee","12115"
1,58,2,"ST. JOHNS","early","12115"
1,58,3,"ST. JOHNS","electionday","12115"
1,59,1,"ST. LUCIE","absentee","12117"
1,59,2,"ST. LUCIE","early","12117"
1,59,3,"ST. LUCIE","electionday","12117"
1,59,4,"ST. LUCIE","provisional","12117"
1,60,1,"SUMTER","absentee","12119"
1,60,2,"SUMTER","early","12119"
1,60,3,"SUMTER","electionday","12119"
1,60,4,"SUMTER","provisional","12119"
1,61,1,"SUWANNEE","absentee","12121"
1,61,2,"SUWANNEE","early","12121"
1,61,3,"SUWANNEE","electionday","12121"
1,61,4,"SUWANNEE","provisional","12121"
1,63,1,"UNION","absentee","12125"
1,63,2,"UNION","early","12125"
1,63,3,"UNION","electionday","12125"
1,63,4,"UNION","provisional","12125"
1,65,1,"WAKULLA","absentee","12129"
1,65,2,"WAKULLA","early","12129"
1,65,3,"WAKULLA","electionday","12129"
1,65,4,"WAKULLA","provisional","12129"
1,66,1,"WALTON","absentee","12131"
1,66,2,"WALTON","early","12131"
1,66,3,"WALTON","electionday","12131"
1,67,1,"WASHINGTON","absentee","12133"
1,67,2,"WASHINGTON","early","12133"
1,67,3,"WASHINGTON","electionday","12133"
1,67,4,"WASHINGTON","provisional","12133"
